"t","ld_disp","x","y","env1","env2","region","is_port","abund_sp1","avg_pheno_e1_sp1","avg_pheno_e2_sp1","abund_sp2","avg_pheno_e1_sp2","avg_pheno_e2_sp2","abund_sp3","avg_pheno_e1_sp3","avg_pheno_e2_sp3"
201,0,3,5,166.951,108.643,2,0,38,164.797,174.358,0,0,0,0,0,0
201,0,3,6,157.336,110.046,2,0,42,164.71,174.547,0,0,0,0,0,0
201,0,3,7,178.342,191.279,3,0,0,0,0,0,0,0,0,0,0
201,0,3,8,113.697,113.814,3,0,0,0,0,0,0,0,0,0,0
201,0,3,9,158.79,189.841,3,0,0,0,0,0,0,0,0,0,0
201,0,4,1,221.084,191.742,4,1,0,0,0,0,0,0,0,0,0
201,0,4,2,149.828,163.164,4,0,0,0,0,0,0,0,0,0,0
201,0,4,3,125.084,195.464,4,0,0,0,0,0,0,0,0,0,0
201,0,4,4,217.048,109.99,5,1,0,0,0,0,0,0,0,0,0
201,0,4,5,153.91,129.049,5,0,0,0,0,0,0,0,0,0,0
201,0,4,6,199.066,160.097,5,0,0,0,0,0,0,0,0,0,0
201,0,4,7,205.312,165.154,6,1,0,0,0,78,179.079,162.355,0,0,0
201,0,4,8,173.369,153.37,6,0,0,0,0,87,163.001,148.42,0,0,0
201,0,4,9,114.612,151.961,6,0,0,0,0,30,162.909,148.374,0,0,0
201,0,5,1,117.012,143.741,4,0,0,0,0,0,0,0,0,0,0
201,0,5,2,181.036,134.922,4,0,0,0,0,0,0,0,0,0,0
201,0,5,3,183.881,182.161,4,0,0,0,0,0,0,0,0,0,0
201,0,5,4,139.135,150.293,5,0,0,0,0,0,0,0,0,0,0
201,0,5,5,106.429,158.852,5,0,0,0,0,0,0,0,0,0,0
201,0,5,6,130.718,176.751,5,0,0,0,0,0,0,0,0,0,0
201,0,5,7,131.534,100.351,6,0,0,0,0,45,162.404,146.843,0,0,0
201,0,5,8,140.951,153.88,6,0,0,0,0,73,162.507,148.316,0,0,0
201,0,5,9,149.919,120.65,6,0,0,0,0,75,162.877,147.71,0,0,0
201,0,6,1,193.009,103.263,4,0,0,0,0,0,0,0,0,0,0
201,0,6,2,149.461,100.848,4,0,0,0,0,0,0,0,0,0,0
201,0,6,3,146.989,171.441,4,0,0,0,0,0,0,0,0,0,0
201,0,6,4,197.873,174.754,5,0,0,0,0,0,0,0,0,0,0
201,0,6,5,115.404,166.367,5,0,0,0,0,0,0,0,0,0,0
201,0,6,6,169.567,189.654,5,0,0,0,0,0,0,0,0,0,0
201,0,6,7,141.561,183.034,6,0,0,0,0,75,164.467,166.941,0,0,0
201,0,6,8,192.783,170.193,6,0,0,0,0,79,179.267,164.844,0,0,0
201,0,6,9,179.442,142.405,6,0,0,0,0,67,176.563,149.529,0,0,0
201,0,7,1,194.93,108.611,7,1,0,0,0,0,0,0,0,0,0
201,0,7,2,188.441,163.262,7,0,0,0,0,0,0,0,0,0,0
201,0,7,3,160.106,117.008,7,0,0,0,0,0,0,0,0,0,0
201,0,7,4,196.895,175.03,8,1,0,0,0,0,0,0,0,0,0
201,0,7,5,164.092,187.63,8,0,0,0,0,0,0,0,0,0,0
201,0,7,6,126.198,168.95,8,0,0,0,0,0,0,0,0,0,0
201,0,7,7,204.899,122.439,9,1,0,0,0,0,0,0,79,177.841,120.776
201,0,7,8,144.536,174.828,9,0,0,0,0,0,0,0,47,167.187,133.883
201,0,7,9,128.602,125.742,9,0,0,0,0,0,0,0,74,161.049,132.75
201,0,8,1,120.155,197.357,7,0,0,0,0,0,0,0,0,0,0
201,0,8,2,116.604,166.932,7,0,0,0,0,0,0,0,0,0,0
201,0,8,3,137.504,147.602,7,0,0,0,0,0,0,0,0,0,0
201,0,8,4,164.784,177.583,8,0,0,0,0,0,0,0,0,0,0
201,0,8,5,151.155,173.326,8,0,0,0,0,0,0,0,0,0,0
201,0,8,6,163.229,139.193,8,0,0,0,0,0,0,0,0,0,0
201,0,8,7,184.38,107.174,9,0,0,0,0,0,0,0,86,177.753,120.706
201,0,8,8,133.644,180.1,9,0,0,0,0,0,0,0,41,160.701,134.188
201,0,8,9,164.691,177.66,9,0,0,0,0,0,0,0,47,167.449,133.707
201,0,9,1,185.128,136.363,7,0,0,0,0,0,0,0,0,0,0
201,0,9,2,101.473,141.812,7,0,0,0,0,0,0,0,0,0,0
201,0,9,3,147,178.362,7,0,0,0,0,0,0,0,0,0,0
201,0,9,4,112.866,166.811,8,0,0,0,0,0,0,0,0,0,0
201,0,9,5,178.465,131.1,8,0,0,0,0,0,0,0,0,0,0
201,0,9,6,178.847,110.3,8,0,0,0,0,0,0,0,0,0,0
201,0,9,7,137.18,142.663,9,0,0,0,0,0,0,0,82,160.701,133.941
201,0,9,8,158.735,105.37,9,0,0,0,0,0,0,0,84,166.194,123.146
201,0,9,9,150.45,126.108,9,0,0,0,0,0,0,0,73,166.273,123.19
301,0,1,1,144.948,134.571,1,1,0,0,0,0,0,0,0,0,0
301,0,1,2,133.138,130.094,1,0,0,0,0,0,0,0,0,0,0
301,0,1,3,141.388,132.489,1,0,0,0,0,0,0,0,0,0,0
301,0,1,4,205.491,157.054,2,1,55,164.974,174.901,0,0,0,0,0,0
301,0,1,5,138.904,159.864,2,0,78,153.129,173.594,0,0,0,0,0,0
301,0,1,6,182.241,145.798,2,0,66,166.257,171.026,0,0,0,0,0,0
301,0,1,7,133.766,185.195,3,1,0,0,0,0,0,0,0,0,0
301,0,1,8,160.079,117.145,3,0,0,0,0,0,0,0,0,0,0
301,0,1,9,143.421,162.62,3,0,0,0,0,0,0,0,0,0,0
301,0,2,1,148.814,128.745,1,0,0,0,0,0,0,0,0,0,0
301,0,2,2,163.888,157.665,1,0,0,0,0,0,0,0,0,0,0
301,0,2,3,200.701,115.68,1,0,0,0,0,0,0,0,0,0,0
301,0,2,4,102.492,189.648,2,0,35,149.26,190.973,0,0,0,0,0,0
301,0,2,5,161.279,199.399,2,0,82,157.948,191.564,0,0,0,0,0,0
301,0,2,6,189.91,107.823,2,0,23,166.452,170.737,0,0,0,0,0,0
301,0,2,7,168.67,163.797,3,0,0,0,0,0,0,0,0,0,0
301,0,2,8,159.643,114.81,3,0,0,0,0,0,0,0,0,0,0
301,0,2,9,130.161,141.859,3,0,0,0,0,0,0,0,0,0,0
301,0,3,1,99.4011,187.489,1,0,0,0,0,0,0,0,0,0,0
301,0,3,2,182.151,191.769,1,0,0,0,0,0,0,0,0,0,0
301,0,3,3,184.814,151.317,1,0,0,0,0,0,0,0,0,0,0
301,0,3,4,158.77,147.69,2,0,79,159.249,173.774,0,0,0,0,0,0
301,0,3,5,165.652,110.214,2,0,41,165.595,170.742,0,0,0,0,0,0
301,0,3,6,160.02,111.395,2,0,49,165.747,170.75,0,0,0,0,0,0
301,0,3,7,181.044,191.992,3,0,0,0,0,0,0,0,0,0,0
301,0,3,8,116.388,111.65,3,0,0,0,0,0,0,0,0,0,0
301,0,3,9,158.662,188.309,3,0,0,0,0,0,0,0,0,0,0
301,0,4,1,222.635,190.565,4,1,0,0,0,0,0,0,0,0,0
301,0,4,2,152.149,163.705,4,0,0,0,0,0,0,0,0,0,0
301,0,4,3,126.525,196.891,4,0,0,0,0,0,0,0,0,0,0
301,0,4,4,220.121,109.569,5,1,0,0,0,0,0,0,0,0,0
301,0,4,5,154.612,128.158,5,0,0,0,0,0,0,0,0,0,0
301,0,4,6,199.537,159.442,5,0,0,0,0,0,0,0,0,0,0
301,0,4,7,207.994,164.552,6,1,0,0,0,77,180.354,162.475,0,0,0
301,0,4,8,174.372,152.017,6,0,0,0,0,85,161.712,147.6,0,0,0
301,0,4,9,114.385,151.763,6,0,0,0,0,29,161.017,147.666,0,0,0
301,0,5,1,116.899,145.039,4,0,0,0,0,0,0,0,0,0,0
301,0,5,2,178.494,136.219,4,0,0,0,0,0,0,0,0,0,0
301,0,5,3,182.561,181.806,4,0,0,0,0,0,0,0,0,0,0
301,0,5,4,138.301,149.221,5,0,0,0,0,0,0,0,0,0,0
301,0,5,5,104.833,162.195,5,0,0,0,0,0,0,0,0,0,0
301,0,5,6,130.538,178.999,5,0,0,0,0,0,0,0,0,0,0
301,0,5,7,133.783,103.232,6,0,0,0,0,44,161.434,146.744,0,0,0
301,0,5,8,142.078,151.937,6,0,0,0,0,76,161.125,147.693,0,0,0
301,0,5,9,147.582,123.327,6,0,0,0,0,74,161.538,146.891,0,0,0
301,0,6,1,194.936,104.05,4,0,0,0,0,0,0,0,0,0,0
301,0,6,2,147.334,98.8605,4,0,0,0,0,0,0,0,0,0,0
301,0,6,3,148.616,170.765,4,0,0,0,0,0,0,0,0,0,0
301,0,6,4,195.763,175.441,5,0,0,0,0,0,0,0,0,0,0
301,0,6,5,117.258,166,5,0,0,0,0,0,0,0,0,0,0
301,0,6,6,168.058,190.004,5,0,0,0,0,0,0,0,0,0,0
301,0,6,7,142.699,182.831,6,0,0,0,0,75,163.649,167.349,0,0,0
301,0,6,8,191.984,168.82,6,0,0,0,0,72,179.014,164.884,0,0,0
301,0,6,9,177.638,143.512,6,0,0,0,0,82,177.413,149.501,0,0,0
301,0,7,1,194.217,108.226,7,1,0,0,0,0,0,0,0,0,0
301,0,7,2,187.446,160.586,7,0,0,0,0,0,0,0,0,0,0
301,0,7,3,160.062,116.679,7,0,0,0,0,0,0,0,0,0,0
301,0,7,4,195.715,174.08,8,1,0,0,0,0,0,0,0,0,0
301,0,7,5,164.352,185.861,8,0,0,0,0,0,0,0,0,0,0
301,0,7,6,127.929,167.586,8,0,0,0,0,0,0,0,0,0,0
301,0,7,7,203.192,123.598,9,1,0,0,0,0,0,0,80,177.908,120.468
301,0,7,8,143.889,175.475,9,0,0,0,0,0,0,0,45,167.069,135.16
301,0,7,9,130.272,126.482,9,0,0,0,0,0,0,0,75,160.255,131.346
301,0,8,1,118.154,196.704,7,0,0,0,0,0,0,0,0,0,0
301,0,8,2,116.768,165.316,7,0,0,0,0,0,0,0,0,0,0
301,0,8,3,137.605,148.608,7,0,0,0,0,0,0,0,0,0,0
301,0,8,4,164.028,179.566,8,0,0,0,0,0,0,0,0,0,0
301,0,8,5,150.878,176.183,8,0,0,0,0,0,0,0,0,0,0
301,0,8,6,162.177,138.507,8,0,0,0,0,0,0,0,0,0,0
301,0,8,7,181.904,108.317,9,0,0,0,0,0,0,0,85,177.855,120.405
301,0,8,8,134.934,180.355,9,0,0,0,0,0,0,0,47,160.24,134.51
301,0,8,9,164.246,177.057,9,0,0,0,0,0,0,0,54,167.155,135.151
301,0,9,1,188.183,135.342,7,0,0,0,0,0,0,0,0,0,0
301,0,9,2,101.367,142.001,7,0,0,0,0,0,0,0,0,0,0
301,0,9,3,145.878,178.671,7,0,0,0,0,0,0,0,0,0,0
301,0,9,4,113.537,167.17,8,0,0,0,0,0,0,0,0,0,0
301,0,9,5,178.763,130.999,8,0,0,0,0,0,0,0,0,0,0
301,0,9,6,178.252,110.342,8,0,0,0,0,0,0,0,0,0,0
301,0,9,7,136.989,145.379,9,0,0,0,0,0,0,0,78,160.367,134.342
301,0,9,8,160.539,107.269,9,0,0,0,0,0,0,0,79,165.837,123.195
301,0,9,9,150.839,124.569,9,0,0,0,0,0,0,0,66,165.901,123.241
401,0,1,1,142.063,134.711,1,1,0,0,0,0,0,0,0,0,0
401,0,1,2,131.8,130.219,1,0,0,0,0,0,0,0,0,0,0
401,0,1,3,138.456,134.223,1,0,0,0,0,0,0,0,0,0,0
401,0,1,4,206.491,156.63,2,1,62,164.974,174.724,0,0,0,0,0,0
401,0,1,5,138.263,157.65,2,0,77,152.861,173.325,0,0,0,0,0,0
401,0,1,6,181.73,143.785,2,0,72,166.742,169.185,0,0,0,0,0,0
401,0,1,7,133.638,183.905,3,1,0,0,0,0,0,0,0,0,0
401,0,1,8,157.421,116.294,3,0,0,0,0,0,0,0,0,0,0
401,0,1,9,145.637,162.252,3,0,0,0,0,0,0,0,0,0,0
401,0,2,1,149.716,128.971,1,0,0,0,0,0,0,0,0,0,0
401,0,2,2,163.983,157.636,1,0,0,0,0,0,0,0,0,0,0
401,0,2,3,200.274,115.449,1,0,0,0,0,0,0,0,0,0,0
401,0,2,4,102.904,189.025,2,0,34,148.918,191.198,0,0,0,0,0,0
401,0,2,5,158.866,198.934,2,0,87,157.885,191.868,0,0,0,0,0,0
401,0,2,6,190.784,107.923,2,0,27,166.655,168.36,0,0,0,0,0,0
401,0,2,7,170.251,167.072,3,0,0,0,0,0,0,0,0,0,0
401,0,2,8,160.048,115.936,3,0,0,0,0,0,0,0,0,0,0
401,0,2,9,134.429,138.304,3,0,0,0,0,0,0,0,0,0,0
401,0,3,1,99.7731,186.205,1,0,0,0,0,0,0,0,0,0,0
401,0,3,2,181.308,188.077,1,0,0,0,0,0,0,0,0,0,0
401,0,3,3,183.036,148.955,1,0,0,0,0,0,0,0,0,0,0
401,0,3,4,156.859,147.992,2,0,77,158.563,170.555,0,0,0,0,0,0
401,0,3,5,166.083,109.74,2,0,44,166.059,167.801,0,0,0,0,0,0
401,0,3,6,159.749,110.189,2,0,48,166.276,168.028,0,0,0,0,0,0
401,0,3,7,178.956,190.169,3,0,0,0,0,0,0,0,0,0,0
401,0,3,8,115.778,112.253,3,0,0,0,0,0,0,0,0,0,0
401,0,3,9,158.111,185.531,3,0,0,0,0,0,0,0,0,0,0
401,0,4,1,219.477,191.921,4,1,0,0,0,0,0,0,0,0,0
401,0,4,2,152.782,162.096,4,0,0,0,0,0,0,0,0,0,0
401,0,4,3,125.066,198.145,4,0,0,0,0,0,0,0,0,0,0
401,0,4,4,218.294,109.739,5,1,0,0,0,0,0,0,0,0,0
401,0,4,5,154.036,127.16,5,0,0,0,0,0,0,0,0,0,0
401,0,4,6,199.94,158.841,5,0,0,0,0,0,0,0,0,0,0
401,0,4,7,206.086,163.542,6,1,0,0,0,77,180.602,162.615,0,0,0
401,0,4,8,172.973,152.288,6,0,0,0,0,87,160.64,147.063,0,0,0
401,0,4,9,115.525,151.846,6,0,0,0,0,28,159.78,147.286,0,0,0
401,0,5,1,117.02,145.772,4,0,0,0,0,0,0,0,0,0,0
401,0,5,2,180.472,134.922,4,0,0,0,0,0,0,0,0,0,0
401,0,5,3,181.993,183.419,4,0,0,0,0,0,0,0,0,0,0
401,0,5,4,138.509,149.861,5,0,0,0,0,0,0,0,0,0,0
401,0,5,5,105.567,159.879,5,0,0,0,0,0,0,0,0,0,0
401,0,5,6,130.37,178.098,5,0,0,0,0,0,0,0,0,0,0
401,0,5,7,134.779,101.022,6,0,0,0,0,43,159.967,146.903,0,0,0
401,0,5,8,142.067,152.582,6,0,0,0,0,70,160.269,147.566,0,0,0
401,0,5,9,148.026,121.23,6,0,0,0,0,71,160.642,146.775,0,0,0
401,0,6,1,194.269,105.468,4,0,0,0,0,0,0,0,0,0,0
401,0,6,2,149.383,100.354,4,0,0,0,0,0,0,0,0,0,0
401,0,6,3,149.748,170.564,4,0,0,0,0,0,0,0,0,0,0
401,0,6,4,197.078,173.671,5,0,0,0,0,0,0,0,0,0,0
401,0,6,5,114.003,166.083,5,0,0,0,0,0,0,0,0,0,0
401,0,6,6,167.741,189.97,5,0,0,0,0,0,0,0,0,0,0
401,0,6,7,143.779,183.036,6,0,0,0,0,79,162.231,167.412,0,0,0
401,0,6,8,192.94,172.537,6,0,0,0,0,80,179.279,164.877,0,0,0
401,0,6,9,177.914,143.115,6,0,0,0,0,82,177.707,148.561,0,0,0
401,0,7,1,194.335,109.593,7,1,0,0,0,0,0,0,0,0,0
401,0,7,2,188.046,163.385,7,0,0,0,0,0,0,0,0,0,0
401,0,7,3,160.498,116.527,7,0,0,0,0,0,0,0,0,0,0
401,0,7,4,196.783,175.72,8,1,0,0,0,0,0,0,0,0,0
401,0,7,5,163.61,184.004,8,0,0,0,0,0,0,0,0,0,0
401,0,7,6,127.302,169.544,8,0,0,0,0,0,0,0,0,0,0
401,0,7,7,204.697,123.115,9,1,0,0,0,0,0,0,83,178.391,120.273
401,0,7,8,142.812,175.309,9,0,0,0,0,0,0,0,54,166.449,136.628
401,0,7,9,128.759,127.355,9,0,0,0,0,0,0,0,75,160.025,131.498
401,0,8,1,120.19,195.97,7,0,0,0,0,0,0,0,0,0,0
401,0,8,2,115.599,166.548,7,0,0,0,0,0,0,0,0,0,0
401,0,8,3,137.332,148.563,7,0,0,0,0,0,0,0,0,0,0
401,0,8,4,164.313,178.996,8,0,0,0,0,0,0,0,0,0,0
401,0,8,5,153.07,175.414,8,0,0,0,0,0,0,0,0,0,0
401,0,8,6,163.356,138.384,8,0,0,0,0,0,0,0,0,0,0
401,0,8,7,182.946,107.733,9,0,0,0,0,0,0,0,84,178.235,120.242
401,0,8,8,134.467,180.163,9,0,0,0,0,0,0,0,48,159.811,134.969
401,0,8,9,166.211,177.139,9,0,0,0,0,0,0,0,58,166.981,136.761
401,0,9,1,187.104,137.036,7,0,0,0,0,0,0,0,0,0,0
401,0,9,2,101.087,141.467,7,0,0,0,0,0,0,0,0,0,0
401,0,9,3,143.672,179.082,7,0,0,0,0,0,0,0,0,0,0
401,0,9,4,113.113,166.314,8,0,0,0,0,0,0,0,0,0,0
401,0,9,5,177.568,131.519,8,0,0,0,0,0,0,0,0,0,0
401,0,9,6,178.278,109.69,8,0,0,0,0,0,0,0,0,0,0
401,0,9,7,137.087,142.883,9,0,0,0,0,0,0,0,82,159.846,134.713
401,0,9,8,161.437,107.58,9,0,0,0,0,0,0,0,81,165.826,123.137
401,0,9,9,151.033,125.665,9,0,0,0,0,0,0,0,68,165.722,123.108
501,0,1,1,142.07,135.695,1,1,0,0,0,0,0,0,0,0,0
501,0,1,2,133.356,131.24,1,0,0,0,0,0,0,0,0,0,0
501,0,1,3,137.274,134.425,1,0,0,0,0,0,0,0,0,0,0
501,0,1,4,205.549,156.238,2,1,61,165.237,173.379,0,0,0,0,0,0
501,0,1,5,140.326,160.541,2,0,79,151.671,172.497,0,0,0,0,0,0
501,0,1,6,180.593,142.667,2,0,74,166.889,167.07,0,0,0,0,0,0
501,0,1,7,134.051,183.517,3,1,0,0,0,0,0,0,0,0,0
501,0,1,8,159.691,116.597,3,0,0,0,0,0,0,0,0,0,0
501,0,1,9,144.061,162.316,3,0,0,0,0,0,0,0,0,0,0
501,0,2,1,147.574,129.589,1,0,0,0,0,0,0,0,0,0,0
501,0,2,2,165.956,158.148,1,0,0,0,0,0,0,0,0,0,0
501,0,2,3,198.348,115.017,1,0,0,0,0,0,0,0,0,0,0
501,0,2,4,102.981,187.8,2,0,38,147.097,191.198,0,0,0,0,0,0
501,0,2,5,160.021,199.111,2,0,79,158.034,191.962,0,0,0,0,0,0
501,0,2,6,189.281,110.209,2,0,28,166.545,166,0,0,0,0,0,0
501,0,2,7,171.18,165.201,3,0,0,0,0,0,0,0,0,0,0
501,0,2,8,159.182,115.795,3,0,0,0,0,0,0,0,0,0,0
501,0,2,9,131.843,140.62,3,0,0,0,0,0,0,0,0,0,0
501,0,3,1,101.282,186.684,1,0,0,0,0,0,0,0,0,0,0
501,0,3,2,184.001,186.811,1,0,0,0,0,0,0,0,0,0,0
501,0,3,3,185.386,150.242,1,0,0,0,0,0,0,0,0,0,0
501,0,3,4,157.017,147.642,2,0,81,158.051,169.906,0,0,0,0,0,0
501,0,3,5,165.697,108.157,2,0,47,166.101,165.423,0,0,0,0,0,0
501,0,3,6,159.916,111.997,2,0,47,165.967,164.947,0,0,0,0,0,0
501,0,3,7,177.99,191.874,3,0,0,0,0,0,0,0,0,0,0
501,0,3,8,115.899,112.441,3,0,0,0,0,0,0,0,0,0,0
501,0,3,9,158.857,188.463,3,0,0,0,0,0,0,0,0,0,0
501,0,4,1,221.029,190.749,4,1,0,0,0,0,0,0,0,0,0
501,0,4,2,152.446,164.354,4,0,0,0,0,0,0,0,0,0,0
501,0,4,3,127.19,195.555,4,0,0,0,0,0,0,0,0,0,0
501,0,4,4,218.006,110.213,5,1,0,0,0,0,0,0,0,0,0
501,0,4,5,153.858,127.727,5,0,0,0,0,0,0,0,0,0,0
501,0,4,6,198.147,160.055,5,0,0,0,0,0,0,0,0,0,0
501,0,4,7,207.344,165.913,6,1,0,0,0,77,180.602,163.357,0,0,0
501,0,4,8,172.117,150.892,6,0,0,0,0,87,159.224,147.048,0,0,0
501,0,4,9,114.906,154.293,6,0,0,0,0,33,157.916,146.982,0,0,0
501,0,5,1,116.735,146.709,4,0,0,0,0,0,0,0,0,0,0
501,0,5,2,178.368,134.442,4,0,0,0,0,0,0,0,0,0,0
501,0,5,3,183.007,183.136,4,0,0,0,0,0,0,0,0,0,0
501,0,5,4,139.493,149.537,5,0,0,0,0,0,0,0,0,0,0
501,0,5,5,106.018,161.813,5,0,0,0,0,0,0,0,0,0,0
501,0,5,6,130.996,179.318,5,0,0,0,0,0,0,0,0,0,0
501,0,5,7,133.55,99.9662,6,0,0,0,0,43,157.977,146.206,0,0,0
501,0,5,8,142.145,152.671,6,0,0,0,0,75,158.082,146.711,0,0,0
501,0,5,9,150.707,121.855,6,0,0,0,0,79,158.403,146.187,0,0,0
501,0,6,1,192.369,104.943,4,0,0,0,0,0,0,0,0,0,0
501,0,6,2,147.637,101.679,4,0,0,0,0,0,0,0,0,0,0
501,0,6,3,148.007,170.381,4,0,0,0,0,0,0,0,0,0,0
501,0,6,4,196.007,174.367,5,0,0,0,0,0,0,0,0,0,0
501,0,6,5,115.639,165.816,5,0,0,0,0,0,0,0,0,0,0
501,0,6,6,168.285,190.409,5,0,0,0,0,0,0,0,0,0,0
501,0,6,7,143.193,182.196,6,0,0,0,0,79,161.861,167.541,0,0,0
501,0,6,8,193.389,171.131,6,0,0,0,0,72,179.237,164.856,0,0,0
501,0,6,9,177.752,143.643,6,0,0,0,0,84,178.089,148.422,0,0,0
501,0,7,1,194.069,110.012,7,1,0,0,0,0,0,0,0,0,0
501,0,7,2,189.107,162.525,7,0,0,0,0,0,0,0,0,0,0
501,0,7,3,159.463,117.097,7,0,0,0,0,0,0,0,0,0,0
501,0,7,4,196.647,175.553,8,1,0,0,0,0,0,0,0,0,0
501,0,7,5,164.083,184.03,8,0,0,0,0,0,0,0,0,0,0
501,0,7,6,127.685,171.021,8,0,0,0,0,0,0,0,0,0,0
501,0,7,7,203.513,120.482,9,1,0,0,0,0,0,0,79,178.96,120.193
501,0,7,8,143.129,174.963,9,0,0,0,0,0,0,0,50,165.375,137.224
501,0,7,9,130.968,127.21,9,0,0,0,0,0,0,0,76,159.395,127.822
501,0,8,1,117.84,196.57,7,0,0,0,0,0,0,0,0,0,0
501,0,8,2,117.637,166.267,7,0,0,0,0,0,0,0,0,0,0
501,0,8,3,135.908,149.811,7,0,0,0,0,0,0,0,0,0,0
501,0,8,4,164.834,178.188,8,0,0,0,0,0,0,0,0,0,0
501,0,8,5,151.787,176.407,8,0,0,0,0,0,0,0,0,0,0
501,0,8,6,162.646,141.195,8,0,0,0,0,0,0,0,0,0,0
501,0,8,7,183.837,109.658,9,0,0,0,0,0,0,0,90,178.816,119.774
501,0,8,8,135.163,181.504,9,0,0,0,0,0,0,0,50,159.521,135.674
501,0,8,9,165.41,174.967,9,0,0,0,0,0,0,0,58,166.511,137.431
501,0,9,1,187.474,133.565,7,0,0,0,0,0,0,0,0,0,0
501,0,9,2,102.579,140.569,7,0,0,0,0,0,0,0,0,0,0
501,0,9,3,148.101,177.623,7,0,0,0,0,0,0,0,0,0,0
501,0,9,4,115.449,167.164,8,0,0,0,0,0,0,0,0,0,0
501,0,9,5,178.384,129.976,8,0,0,0,0,0,0,0,0,0,0
501,0,9,6,178.44,110.116,8,0,0,0,0,0,0,0,0,0,0
501,0,9,7,137.354,144.328,9,0,0,0,0,0,0,0,74,159.751,135.259
501,0,9,8,159.631,105.932,9,0,0,0,0,0,0,0,82,165.56,122.911
501,0,9,9,152.289,126.279,9,0,0,0,0,0,0,0,74,165.596,123.374
601,0,1,1,143.065,132.704,1,1,0,0,0,0,0,0,0,0,0
601,0,1,2,131.437,129.503,1,0,0,0,0,0,0,0,0,0,0
601,0,1,3,140.038,134.52,1,0,0,0,0,0,0,0,0,0,0
601,0,1,4,205.884,156.853,2,1,62,165.629,170.63,0,0,0,0,0,0
601,0,1,5,138.496,158.387,2,0,83,149.775,171.539,0,0,0,0,0,0
601,0,1,6,181.111,142.88,2,0,79,167.453,164.802,0,0,0,0,0,0
601,0,1,7,134.899,182.926,3,1,0,0,0,0,0,0,0,0,0
601,0,1,8,158.208,116.307,3,0,0,0,0,0,0,0,0,0,0
601,0,1,9,146.099,160.527,3,0,0,0,0,0,0,0,0,0,0
601,0,2,1,147.746,129.671,1,0,0,0,0,0,0,0,0,0,0
601,0,2,2,163.807,158.867,1,0,0,0,0,0,0,0,0,0,0
601,0,2,3,197.79,116.485,1,0,0,0,0,0,0,0,0,0,0
601,0,2,4,101.182,189.529,2,0,33,146.598,191.198,0,0,0,0,0,0
601,0,2,5,160.795,197.694,2,0,81,157.964,191.946,0,0,0,0,0,0
601,0,2,6,190.705,108.283,2,0,30,168.085,164.73,0,0,0,0,0,0
601,0,2,7,168.872,162.691,3,0,0,0,0,0,0,0,0,0,0
601,0,2,8,158.551,115.201,3,0,0,0,0,0,0,0,0,0,0
601,0,2,9,131.876,139.765,3,0,0,0,0,0,0,0,0,0,0
601,0,3,1,102.057,185.328,1,0,0,0,0,0,0,0,0,0,0
601,0,3,2,183.915,189.194,1,0,0,0,0,0,0,0,0,0,0
601,0,3,3,182.42,151.316,1,0,0,0,0,0,0,0,0,0,0
601,0,3,4,157.904,146.777,2,0,69,158.1,169.191,0,0,0,0,0,0
601,0,3,5,165.998,109.473,2,0,53,166.468,164.719,0,0,0,0,0,0
601,0,3,6,161.626,112.301,2,0,48,166.218,164.698,0,0,0,0,0,0
601,0,3,7,177.868,193.56,3,0,0,0,0,0,0,0,0,0,0
601,0,3,8,114.626,111.394,3,0,0,0,0,0,0,0,0,0,0
601,0,3,9,157.971,189.943,3,0,0,0,0,0,0,0,0,0,0
601,0,4,1,221.507,190.109,4,1,0,0,0,0,0,0,0,0,0
601,0,4,2,150.655,164.933,4,0,0,0,0,0,0,0,0,0,0
601,0,4,3,126.548,197.812,4,0,0,0,0,0,0,0,0,0,0
601,0,4,4,216.887,109.881,5,1,0,0,0,0,0,0,0,0,0
601,0,4,5,153.808,128.378,5,0,0,0,0,0,0,0,0,0,0
601,0,4,6,198.764,160.494,5,0,0,0,0,0,0,0,0,0,0
601,0,4,7,209.006,166.112,6,1,0,0,0,71,180.952,163.001,0,0,0
601,0,4,8,172.934,150.995,6,0,0,0,0,86,158.3,145.976,0,0,0
601,0,4,9,115.207,151.478,6,0,0,0,0,32,157.812,147.151,0,0,0
601,0,5,1,116.336,148.962,4,0,0,0,0,0,0,0,0,0,0
601,0,5,2,178.886,135.924,4,0,0,0,0,0,0,0,0,0,0
601,0,5,3,182.373,182.418,4,0,0,0,0,0,0,0,0,0,0
601,0,5,4,137.733,150.079,5,0,0,0,0,0,0,0,0,0,0
601,0,5,5,104.496,162.118,5,0,0,0,0,0,0,0,0,0,0
601,0,5,6,130.095,177.876,5,0,0,0,0,0,0,0,0,0,0
601,0,5,7,134.28,100.054,6,0,0,0,0,47,157.819,143.164,0,0,0
601,0,5,8,141.944,153.98,6,0,0,0,0,71,157.823,146.61,0,0,0
601,0,5,9,147.449,121.045,6,0,0,0,0,73,157.927,145.36,0,0,0
601,0,6,1,193.233,103.301,4,0,0,0,0,0,0,0,0,0,0
601,0,6,2,149.375,98.9101,4,0,0,0,0,0,0,0,0,0,0
601,0,6,3,147.469,170.985,4,0,0,0,0,0,0,0,0,0,0
601,0,6,4,196.362,173.664,5,0,0,0,0,0,0,0,0,0,0
601,0,6,5,114.445,166.053,5,0,0,0,0,0,0,0,0,0,0
